player_a,player_b,color_a,color_b,condition,round_type,exec_ratio_a,upside_ratio_a,score_a,exec_ratio_b,upside_ratio_b,score_b,winner_score,loser_score,prediction,actual_winner,correct
Johannes Veerman,Dylan Frittelli,Purple,Blue,Calm,Closing,0.5564,0.6104999999999999,0.58345,0.5402,0.48840000000000006,0.5143,0.58345,0.5143,Johannes Veerman,Johannes Veerman,True
David Micheluzzi,Kazuma Kobori,Blue,Orange,Calm,Closing,0.5402,0.5276,0.5339,0.5521,0.5828,0.56745,0.56745,0.5339,Kazuma Kobori,Kazuma Kobori,True
Antoine Rozner,Dan Bradbury,Yellow,Green,Calm,Closing,0.5671,0.5879,0.5775,0.5724,0.6972,0.6348,0.6348,0.5775,Dan Bradbury,Dan Bradbury,True
Gregorio De Leo,Sebastian Soderberg,Purple,Yellow,Calm,Closing,0.5564,0.6104999999999999,0.58345,0.6065,0.5879,0.5972,0.5972,0.58345,Sebastian Soderberg,Gregorio De Leo,False
Jacob Olesen,Joakim Lagergren,Blue,Orange,Calm,Closing,0.5402,0.48840000000000006,0.5143,0.5569,0.5828,0.56985,0.56985,0.5143,Joakim Lagergren,Jacob Olesen,False
Daniel Hillier,Oliver Lindell,Yellow,Yellow,Calm,Closing,0.6065,0.5879,0.5972,0.5406,0.5660000000000001,0.5533,0.5972,0.5533,Daniel Hillier,Oliver Lindell,False
Patrick Reed,Angel Ayora,Purple,Yellow,Calm,Closing,0.5564,0.6104999999999999,0.58345,0.5671,0.5879,0.5775,0.58345,0.5775,Patrick Reed,Patrick Reed,True
Marcus Armitage,Adri Arnaus,Purple,Yellow,Calm,Closing,0.7,0.6104999999999999,0.6552499999999999,0.6065,0.5879,0.5972,0.6552499999999999,0.5972,Marcus Armitage,Adri Arnaus,False
Jayden Schaper,Cameron Adam,Purple,Yellow,Calm,Closing,0.5564,0.6104999999999999,0.58345,0.6065,0.5660000000000001,0.58625,0.58625,0.58345,Cameron Adam,Jayden Schaper,False
Frederic Lacroix,Nathan Kimsey,Yellow,Blue,Calm,Closing,0.5671,0.5879,0.5775,0.5402,0.48840000000000006,0.5143,0.5775,0.5143,Frederic Lacroix,Frederic Lacroix,True
Brandon Stone,Jesper Svensson,Yellow,Yellow,Calm,Closing,0.6065,0.5660000000000001,0.58625,0.6065,0.5660000000000001,0.58625,0.58625,0.58625,TIE,Jesper Svensson,
Marcus Kinhult,Benjamin Follett-Smith,Purple,Purple,Calm,Closing,0.5564,0.6104999999999999,0.58345,0.7,0.6104999999999999,0.6552499999999999,0.6552499999999999,0.58345,Benjamin Follett-Smith,Push,
Richard Sterne,Kota Kaneko,Blue,Blue,Calm,Closing,0.5402,0.5276,0.5339,0.5378000000000001,0.5276,0.5327,0.5339,0.5327,Richard Sterne,Richard Sterne,True
Grant Forrest,Rafa Cabrera Bello,Blue,Yellow,Calm,Closing,0.5402,0.48840000000000006,0.5143,0.5406,0.5660000000000001,0.5533,0.5533,0.5143,Rafa Cabrera Bello,Grant Forrest,False
Quentin Debove,Jason Scrivener,Orange,Yellow,Calm,Closing,0.5521,0.5828,0.56745,0.5406,0.5660000000000001,0.5533,0.56745,0.5533,Quentin Debove,Push,
Nacho Elvira,Matt Wallace,Purple,Purple,Calm,Closing,0.5564,0.6104999999999999,0.58345,0.5564,0.6104999999999999,0.58345,0.58345,0.58345,TIE,Nacho Elvira,
Ewen Ferguson,Paul Waring,Green,Blue,Calm,Closing,0.6545000000000001,0.6257,0.6401000000000001,0.5402,0.5276,0.5339,0.6401000000000001,0.5339,Ewen Ferguson,Ewen Ferguson,True
Hennie du Plessis,Dylan Frittelli,Blue,Blue,Calm,Closing,0.5378000000000001,0.5276,0.5327,0.5402,0.48840000000000006,0.5143,0.5327,0.5143,Hennie du Plessis,Hennie du Plessis,True
Kazuma Kobori,Johannes Veerman,Orange,Purple,Calm,Closing,0.5521,0.5828,0.56745,0.5564,0.6104999999999999,0.58345,0.58345,0.56745,Johannes Veerman,Johannes Veerman,True
Dan Bradbury,Calum Hill,Green,Blue,Calm,Closing,0.5724,0.6972,0.6348,0.5402,0.5276,0.5339,0.6348,0.5339,Dan Bradbury,Calum Hill,False
Antoine Rozner,Sebastian Soderberg,Yellow,Yellow,Calm,Closing,0.5671,0.5879,0.5775,0.6065,0.5879,0.5972,0.5972,0.5775,Sebastian Soderberg,Antoine Rozner,False
Joakim Lagergren,David Micheluzzi,Orange,Blue,Calm,Closing,0.5569,0.5828,0.56985,0.5402,0.5276,0.5339,0.56985,0.5339,Joakim Lagergren,David Micheluzzi,False
Gregorio De Leo,Oliver Lindell,Purple,Yellow,Calm,Closing,0.5564,0.6104999999999999,0.58345,0.5406,0.5660000000000001,0.5533,0.58345,0.5533,Gregorio De Leo,Oliver Lindell,False
Daniel Hillier,Angel Ayora,Yellow,Yellow,Calm,Closing,0.6065,0.5879,0.5972,0.5671,0.5879,0.5775,0.5972,0.5775,Daniel Hillier,Angel Ayora,False
Jacob Olesen,Patrick Reed,Blue,Purple,Calm,Closing,0.5402,0.48840000000000006,0.5143,0.5564,0.6104999999999999,0.58345,0.58345,0.5143,Patrick Reed,Jacob Olesen,False
Harris English,Cameron Young,Yellow,Yellow,Calm,Closing,0.5671,0.5879,0.5775,0.5406,0.5660000000000001,0.5533,0.5775,0.5533,Harris English,Harris English,True
Patrick Rodgers,Wyndham Clark,Purple,Blue,Calm,Closing,0.5564,0.6104999999999999,0.58345,0.5378000000000001,0.5276,0.5327,0.58345,0.5327,Patrick Rodgers,Wyndham Clark,False
S.H. Kim,Jordan Smith,Purple,Orange,Calm,Closing,0.5564,0.6104999999999999,0.58345,0.5569,0.5828,0.56985,0.58345,0.56985,S.H. Kim,Jordan Smith,False
John Keefer,Daniel Berger,Blue,Purple,Calm,Closing,0.5378000000000001,0.5276,0.5327,0.6753,0.5771999999999999,0.62625,0.62625,0.5327,Daniel Berger,Daniel Berger,True
Mac Meissner,Michael Kim,Blue,Yellow,Calm,Closing,0.5402,0.48840000000000006,0.5143,0.5671,0.5879,0.5775,0.5775,0.5143,Michael Kim,Push,
Max McGreevy,Rasmus Neergaard-Petersen,Green,Purple,Calm,Closing,0.6545000000000001,0.6257,0.6401000000000001,0.5564,0.6104999999999999,0.58345,0.6401000000000001,0.58345,Max McGreevy,Rasmus Neergaard-Petersen,False
Rickie Fowler,Sam Stevens,Blue,Green,Calm,Closing,0.5402,0.5276,0.5339,0.6422,0.6257,0.63395,0.63395,0.5339,Sam Stevens,Rickie Fowler,False
Tom Kim,Alex Smalley,Green,Orange,Calm,Closing,0.5724,0.6972,0.6348,0.5521,0.5828,0.56745,0.6348,0.56745,Tom Kim,Tom Kim,True
Kurt Kitayama,Nick Taylor,Yellow,Yellow,Calm,Closing,0.5671,0.5879,0.5775,0.5406,0.5660000000000001,0.5533,0.5775,0.5533,Kurt Kitayama,Kurt Kitayama,True
Jacob Bridgeman,Keith Mitchell,Blue,Yellow,Calm,Closing,0.5402,0.5276,0.5339,0.6065,0.5879,0.5972,0.5972,0.5339,Keith Mitchell,Push,
Ryan Fox,Kevin Roy,Yellow,Yellow,Calm,Closing,0.6065,0.5660000000000001,0.58625,0.5406,0.5660000000000001,0.5533,0.58625,0.5533,Ryan Fox,Ryan Fox,True
J.T. Poston,Davis Thompson,Yellow,Yellow,Calm,Closing,0.6065,0.5879,0.5972,0.5406,0.5660000000000001,0.5533,0.5972,0.5533,J.T. Poston,J.T. Poston,True
Bud Cauley,Rico Hoey,Yellow,Blue,Calm,Closing,0.6065,0.5660000000000001,0.58625,0.5402,0.5276,0.5339,0.58625,0.5339,Bud Cauley,Rico Hoey,False
Ben Griffin,Sepp Straka,Yellow,Green,Calm,Closing,0.6065,0.5879,0.5972,0.6422,0.6257,0.63395,0.63395,0.5972,Sepp Straka,Ben Griffin,False
Mackenzie Hughes,Stephan Jaeger,Orange,Yellow,Calm,Closing,0.5521,0.5504,0.55125,0.6065,0.5660000000000001,0.58625,0.58625,0.55125,Stephan Jaeger,Mackenzie Hughes,False
Christopher Gotterup,Sahith Theegala,Yellow,Blue,Calm,Closing,0.6065,0.5879,0.5972,0.5402,0.48840000000000006,0.5143,0.5972,0.5143,Christopher Gotterup,Christopher Gotterup,True
Scottie Scheffler,Viktor Hovland,Green,Yellow,Calm,Closing,0.5724,0.6972,0.6348,0.6065,0.5879,0.5972,0.6348,0.5972,Scottie Scheffler,Push,
Xander Schauffele,Collin Morikawa,Blue,Yellow,Calm,Closing,0.4849,0.48840000000000006,0.48665,0.5406,0.5660000000000001,0.5533,0.5533,0.48665,Collin Morikawa,Xander Schauffele,False
Kristoffer Reitan,Max Homa,Yellow,Orange,Calm,Closing,0.5671,0.5879,0.5775,0.5569,0.5828,0.56985,0.5775,0.56985,Kristoffer Reitan,Kristoffer Reitan,True
Rasmus Hojgaard,Pierceson Coody,Yellow,Blue,Calm,Closing,0.5671,0.5879,0.5775,0.5378000000000001,0.5276,0.5327,0.5775,0.5327,Rasmus Hojgaard,Rasmus Hojgaard,True
Min Woo Lee,Akshay Bhatia,Green,Blue,Calm,Closing,0.6545000000000001,0.6257,0.6401000000000001,0.4849,0.48840000000000006,0.48665,0.6401000000000001,0.48665,Min Woo Lee,Akshay Bhatia,False
Jake Knapp,Matt Fitzpatrick,Green,Orange,Calm,Closing,0.6422,0.6257,0.63395,0.5521,0.5828,0.56745,0.63395,0.56745,Jake Knapp,Jake Knapp,True
Michael Thorbjornsen,Maverick McNealy,Yellow,Blue,Calm,Closing,0.6065,0.5879,0.5972,0.5402,0.5276,0.5339,0.5972,0.5339,Michael Thorbjornsen,Maverick McNealy,False
Nicolai Hojgaard,Ryo Hisatsune,Yellow,Yellow,Calm,Closing,0.5671,0.5879,0.5775,0.5406,0.5660000000000001,0.5533,0.5775,0.5533,Nicolai Hojgaard,Nicolai Hojgaard,True
Si Woo Kim,Hideki Matsuyama,Yellow,Yellow,Calm,Closing,0.5406,0.5660000000000001,0.5533,0.6065,0.5660000000000001,0.58625,0.58625,0.5533,Hideki Matsuyama,Push,
Wenyi Ding,Alex Fitzpatrick,Yellow,Blue,Moderate,Closing,0.4465,0.465,0.45575,0.4587,0.5379999999999999,0.49834999999999996,0.49834999999999996,0.45575,Alex Fitzpatrick,Alex Fitzpatrick,True
Antoine Rozner,Patrick Reed,Blue,Blue,Moderate,Closing,0.4587,0.5379999999999999,0.49834999999999996,0.4593,0.3664,0.41285,0.49834999999999996,0.41285,Antoine Rozner,Patrick Reed,False
Todd Clements,Jason Scrivener,Yellow,Yellow,Moderate,Closing,0.4465,0.465,0.45575,0.4465,0.465,0.45575,0.45575,0.45575,TIE,Todd Clements,
Ewen Ferguson,Oliver Lindell,Blue,Yellow,Moderate,Closing,0.4587,0.5379999999999999,0.49834999999999996,0.4465,0.465,0.45575,0.49834999999999996,0.45575,Ewen Ferguson,Ewen Ferguson,True
Herman Loubser,Keenan Davidse,Yellow,Yellow,Moderate,Closing,0.4465,0.465,0.45575,0.4465,0.4242,0.43535,0.45575,0.43535,Herman Loubser,Herman Loubser,True
JC Ritchie,Kiradech Aphibarnrat,Yellow,Blue,Moderate,Closing,0.4465,0.4242,0.43535,0.4587,0.5379999999999999,0.49834999999999996,0.49834999999999996,0.43535,Kiradech Aphibarnrat,Push,
Alejandro Del Rey,Romain Langasque,Yellow,Yellow,Moderate,Closing,0.4465,0.465,0.45575,0.4465,0.465,0.45575,0.45575,0.45575,TIE,Alejandro Del Rey,
Angel Ayora,Jayden Schaper,Blue,Yellow,Moderate,Closing,0.4587,0.5379999999999999,0.49834999999999996,0.4465,0.465,0.45575,0.49834999999999996,0.45575,Angel Ayora,Angel Ayora,True
Andy Sullivan,Sam Bairstow,Yellow,Purple,Moderate,Closing,0.4465,0.465,0.45575,0.5288,0.5101,0.51945,0.51945,0.45575,Sam Bairstow,Andy Sullivan,False
Branden Grace,Dean Burmester,Orange,Yellow,Moderate,Closing,0.5876,0.6089,0.59825,0.4465,0.465,0.45575,0.59825,0.45575,Branden Grace,Push,
Daniel van Tonder,Rafa Cabrera Bello,Green,Yellow,Moderate,Closing,0.5025999999999999,0.526,0.5143,0.4465,0.465,0.45575,0.5143,0.45575,Daniel van Tonder,Push,
Kieron van Wyk,Joe Dean,Yellow,Green,Moderate,Closing,0.4465,0.465,0.45575,0.5025999999999999,0.526,0.5143,0.5143,0.45575,Joe Dean,Joe Dean,True
Hennie du Plessis,Nathan Kimsey,Green,Yellow,Moderate,Closing,0.4744,0.526,0.5002,0.4465,0.4242,0.43535,0.5002,0.43535,Hennie du Plessis,Hennie du Plessis,True
Francesco Laporta,Frederic Lacroix,Blue,Orange,Moderate,Closing,0.4593,0.3664,0.41285,0.5876,0.6089,0.59825,0.59825,0.41285,Frederic Lacroix,Frederic Lacroix,True
Casey Jarvis,Calum Hill,Yellow,Green,Moderate,Closing,0.4465,0.465,0.45575,0.5025999999999999,0.43329999999999996,0.46795,0.46795,0.45575,Calum Hill,Casey Jarvis,False
Tom Kim,Dylan Wu,Yellow,Yellow,Moderate,Closing,0.4465,0.465,0.45575,0.4465,0.465,0.45575,0.45575,0.45575,TIE,Tom Kim,
Emiliano Grillo,Adam Schenk,Purple,Purple,Moderate,Closing,0.5288,0.4803,0.50455,0.5288,0.5101,0.51945,0.51945,0.50455,Adam Schenk,Emiliano Grillo,False
Davis Thompson,Carson Young,Yellow,Yellow,Moderate,Closing,0.4465,0.465,0.45575,0.4465,0.465,0.45575,0.45575,0.45575,TIE,Carson Young,
Alex Smalley,Danny Walker,Purple,Yellow,Moderate,Closing,0.5288,0.5101,0.51945,0.4465,0.465,0.45575,0.51945,0.45575,Alex Smalley,Alex Smalley,True
Billy Horschel,Max McGreevy,Yellow,Orange,Moderate,Closing,0.4487,0.4242,0.43645,0.5876,0.6089,0.59825,0.59825,0.43645,Max McGreevy,Max McGreevy,True
Haotong Li,David Ford,Blue,Purple,Moderate,Closing,0.4587,0.5379999999999999,0.49834999999999996,0.4771,0.5101,0.49360000000000004,0.49834999999999996,0.49360000000000004,Haotong Li,Push,
Jackson Suber,Seamus Power,Yellow,Yellow,Moderate,Closing,0.4465,0.465,0.45575,0.4465,0.465,0.45575,0.45575,0.45575,TIE,Seamus Power,
Chan Kim,John Parry,Yellow,Blue,Moderate,Closing,0.4465,0.465,0.45575,0.4587,0.5379999999999999,0.49834999999999996,0.49834999999999996,0.45575,John Parry,Chan Kim,False
Michael Brennan,Hank Lebioda,Yellow,Green,Moderate,Closing,0.4465,0.465,0.45575,0.5025999999999999,0.526,0.5143,0.5143,0.45575,Hank Lebioda,Push,
Patrick Fishburn,Chandler Phillips,Green,Purple,Moderate,Closing,0.5025999999999999,0.43329999999999996,0.46795,0.5288,0.4803,0.50455,0.50455,0.46795,Chandler Phillips,Patrick Fishburn,False
Matt Wallace,Adrien Saddier,Orange,Yellow,Moderate,Closing,0.48619999999999997,0.4966,0.49139999999999995,0.4465,0.4242,0.43535,0.49139999999999995,0.43535,Matt Wallace,Matt Wallace,True
Dan Brown,Austin Eckroat,Green,Yellow,Moderate,Closing,0.5025999999999999,0.526,0.5143,0.4487,0.4242,0.43645,0.5143,0.43645,Dan Brown,Push,
Jordan Smith,Christiaan Bezuidenhout,Purple,Blue,Moderate,Closing,0.5288,0.4803,0.50455,0.4587,0.5379999999999999,0.49834999999999996,0.50455,0.49834999999999996,Jordan Smith,Jordan Smith,True
Garrick Higgo,Pontus Nyholm,Orange,Yellow,Moderate,Closing,0.5876,0.6089,0.59825,0.4465,0.465,0.45575,0.59825,0.45575,Garrick Higgo,Pontus Nyholm,False
Eric Cole,Daniel Berger,Yellow,Yellow,Moderate,Closing,0.4465,0.465,0.45575,0.4465,0.465,0.45575,0.45575,0.45575,TIE,Eric Cole,
Brooks Koepka,Ben Silverman,Blue,Yellow,Moderate,Closing,0.4593,0.3664,0.41285,0.4465,0.465,0.45575,0.45575,0.41285,Ben Silverman,Brooks Koepka,False
Rasmus Neergaard-Petersen,Ryan Gerard,Blue,Blue,Moderate,Closing,0.4593,0.3664,0.41285,0.4593,0.3664,0.41285,0.41285,0.41285,TIE,Ryan Gerard,
Nicolai Hojgaard,Mackenzie Hughes,Blue,Purple,Moderate,Closing,0.4587,0.5379999999999999,0.49834999999999996,0.5288,0.4803,0.50455,0.50455,0.49834999999999996,Mackenzie Hughes,Nicolai Hojgaard,False
Kevin Roy,Zach Bauchou,Yellow,Yellow,Moderate,Closing,0.4465,0.465,0.45575,0.4465,0.465,0.45575,0.45575,0.45575,TIE,Push,
Max Homa,Kevin Streelman,Purple,Green,Moderate,Closing,0.5288,0.4803,0.50455,0.5025999999999999,0.526,0.5143,0.5143,0.50455,Kevin Streelman,Max Homa,False
Steven Fisk,Lee Hodges,Yellow,Yellow,Moderate,Closing,0.4465,0.465,0.45575,0.4465,0.465,0.45575,0.45575,0.45575,TIE,Steven Fisk,
Matthieu Pavon,Sudarshan Yellamaraju,Purple,Yellow,Moderate,Closing,0.5288,0.4803,0.50455,0.4465,0.465,0.45575,0.50455,0.45575,Matthieu Pavon,Push,
Chad Ramey,Adrien Dumont De Chassart,Purple,Yellow,Moderate,Closing,0.5288,0.5101,0.51945,0.4465,0.465,0.45575,0.51945,0.45575,Chad Ramey,Chad Ramey,True
Rasmus Hojgaard,Thorbjorn Olesen,Blue,Blue,Moderate,Closing,0.4587,0.5379999999999999,0.49834999999999996,0.4587,0.5379999999999999,0.49834999999999996,0.49834999999999996,0.49834999999999996,TIE,Rasmus Hojgaard,
Kristoffer Reitan,Mark Hubbard,Orange,Blue,Moderate,Closing,0.5876,0.6089,0.59825,0.4587,0.5379999999999999,0.49834999999999996,0.59825,0.49834999999999996,Kristoffer Reitan,Kristoffer Reitan,True
William Mouw,Aaron Rai,Yellow,Yellow,Moderate,Closing,0.4465,0.465,0.45575,0.4465,0.465,0.45575,0.45575,0.45575,TIE,William Mouw,
Matti Schmid,Takumi Kanaya,Yellow,Yellow,Moderate,Closing,0.4487,0.4242,0.43645,0.4465,0.465,0.45575,0.45575,0.43645,Takumi Kanaya,Matti Schmid,False
Patton Kizzire,Zecheng Dou,Blue,Blue,Moderate,Closing,0.4593,0.3664,0.41285,0.4587,0.5379999999999999,0.49834999999999996,0.49834999999999996,0.41285,Zecheng Dou,Push,
Beau Hossler,Keith Mitchell,Blue,Yellow,Moderate,Closing,0.4593,0.3664,0.41285,0.4465,0.465,0.45575,0.45575,0.41285,Keith Mitchell,Keith Mitchell,True
A.J. Ewart,Joel Dahmen,Yellow,Blue,Moderate,Closing,0.4465,0.465,0.45575,0.4587,0.5379999999999999,0.49834999999999996,0.49834999999999996,0.45575,Joel Dahmen,Joel Dahmen,True
Jimmy Stanger,Ricky Castillo,Yellow,Green,Moderate,Closing,0.4465,0.465,0.45575,0.5025999999999999,0.43329999999999996,0.46795,0.46795,0.45575,Ricky Castillo,Ricky Castillo,True
Nico Echavarria,Taylor Moore,Yellow,Purple,Moderate,Closing,0.4465,0.4242,0.43535,0.5288,0.5101,0.51945,0.51945,0.43535,Taylor Moore,Taylor Moore,True
Shane Lowry,Austin Smotherman,Yellow,Blue,Moderate,Closing,0.4465,0.4242,0.43535,0.4587,0.5379999999999999,0.49834999999999996,0.49834999999999996,0.43535,Austin Smotherman,Push,
Darius Van Driel,Rikuya Hoshino,Yellow,Yellow,Moderate,Closing,0.4465,0.465,0.45575,0.4465,0.465,0.45575,0.45575,0.45575,TIE,Push,
Herman Loubser,Keenan Davidse,Yellow,Yellow,Moderate,Closing,0.4465,0.465,0.45575,0.4465,0.4242,0.43535,0.45575,0.43535,Herman Loubser,Herman Loubser,True
Kiradech Aphibarnrat,Johannes Veerman,Blue,Yellow,Moderate,Closing,0.4587,0.5379999999999999,0.49834999999999996,0.4465,0.465,0.45575,0.49834999999999996,0.45575,Kiradech Aphibarnrat,Johannes Veerman,False
Romain Langasque,JC Ritchie,Yellow,Yellow,Moderate,Closing,0.4465,0.465,0.45575,0.4465,0.4242,0.43535,0.45575,0.43535,Romain Langasque,Romain Langasque,True
Sam Bairstow,Rafa Cabrera Bello,Purple,Yellow,Moderate,Closing,0.5288,0.5101,0.51945,0.4465,0.465,0.45575,0.51945,0.45575,Sam Bairstow,Rafa Cabrera Bello,False
Jayden Schaper,Dean Burmester,Yellow,Yellow,Moderate,Closing,0.4465,0.465,0.45575,0.4465,0.465,0.45575,0.45575,0.45575,TIE,Push,
Andy Sullivan,Alejandro Del Rey,Yellow,Yellow,Moderate,Closing,0.4465,0.465,0.45575,0.4465,0.465,0.45575,0.45575,0.45575,TIE,Alejandro Del Rey,
Adrian Otaegui,Joe Dean,Green,Green,Moderate,Closing,0.5025999999999999,0.526,0.5143,0.5025999999999999,0.526,0.5143,0.5143,0.5143,TIE,Adrian Otaegui,
Branden Grace,Angel Ayora,Orange,Blue,Moderate,Closing,0.5876,0.6089,0.59825,0.4587,0.5379999999999999,0.49834999999999996,0.59825,0.49834999999999996,Branden Grace,Angel Ayora,False
Daniel Van Tonder,Kieron Van Wyk,Green,Yellow,Moderate,Closing,0.5025999999999999,0.526,0.5143,0.4465,0.465,0.45575,0.5143,0.45575,Daniel Van Tonder,Daniel Van Tonder,True
Frederic Lacroix,Calum Hill,Orange,Green,Moderate,Closing,0.5876,0.6089,0.59825,0.5025999999999999,0.43329999999999996,0.46795,0.59825,0.46795,Frederic Lacroix,Frederic Lacroix,True
Nathan Kimsey,Francesco Laporta,Yellow,Blue,Moderate,Closing,0.4465,0.4242,0.43535,0.4593,0.3664,0.41285,0.43535,0.41285,Nathan Kimsey,Francesco Laporta,False
Hennie Du Plessis,Casey Jarvis,Green,Yellow,Moderate,Closing,0.4744,0.526,0.5002,0.4465,0.465,0.45575,0.5002,0.45575,Hennie Du Plessis,Casey Jarvis,False
Alex Smalley,Max McGreevy,Purple,Orange,Moderate,Closing,0.5288,0.5101,0.51945,0.5876,0.6089,0.59825,0.59825,0.51945,Max McGreevy,Max McGreevy,True
David Ford,John Parry,Purple,Blue,Moderate,Closing,0.4771,0.5101,0.49360000000000004,0.4587,0.5379999999999999,0.49834999999999996,0.49834999999999996,0.49360000000000004,John Parry,David Ford,False
Haotong Li,Christiaan Bezuidenhout,Blue,Blue,Moderate,Closing,0.4587,0.5379999999999999,0.49834999999999996,0.4587,0.5379999999999999,0.49834999999999996,0.49834999999999996,0.49834999999999996,TIE,Haotong Li,
Seamus Power,Adrien Saddier,Yellow,Yellow,Moderate,Closing,0.4465,0.465,0.45575,0.4465,0.4242,0.43535,0.45575,0.43535,Seamus Power,Seamus Power,True
Matt Wallace,Michael Brennan,Orange,Yellow,Moderate,Closing,0.48619999999999997,0.4966,0.49139999999999995,0.4465,0.465,0.45575,0.49139999999999995,0.45575,Matt Wallace,Matt Wallace,True
Patrick Fishburn,Ben Silverman,Green,Yellow,Moderate,Closing,0.5025999999999999,0.43329999999999996,0.46795,0.4465,0.465,0.45575,0.46795,0.45575,Patrick Fishburn,Patrick Fishburn,True
Austin Eckroat,Daniel Brown,Yellow,Purple,Moderate,Closing,0.4487,0.4242,0.43645,0.5288,0.5101,0.51945,0.51945,0.43645,Daniel Brown,Push,
Jordan Smith,Mackenzie Hughes,Purple,Purple,Moderate,Closing,0.5288,0.4803,0.50455,0.5288,0.4803,0.50455,0.50455,0.50455,TIE,Push,
Eric Cole,Garrick Higgo,Yellow,Orange,Moderate,Closing,0.4465,0.465,0.45575,0.5876,0.6089,0.59825,0.59825,0.45575,Garrick Higgo,Eric Cole,False
Brooks Koepka,Daniel Berger,Blue,Yellow,Moderate,Closing,0.4593,0.3664,0.41285,0.4465,0.465,0.45575,0.45575,0.41285,Daniel Berger,Brooks Koepka,False
Rasmus Neergaard-Petersen,Ryan Gerard,Blue,Blue,Moderate,Closing,0.4593,0.3664,0.41285,0.4593,0.3664,0.41285,0.41285,0.41285,TIE,Ryan Gerard,
Nicolai Hojgaard,Rasmus Hojgaard,Blue,Blue,Moderate,Closing,0.4587,0.5379999999999999,0.49834999999999996,0.4587,0.5379999999999999,0.49834999999999996,0.49834999999999996,0.49834999999999996,TIE,Nicolai Hojgaard,
Zach Bauchou,Chad Ramey,Yellow,Purple,Moderate,Closing,0.4465,0.465,0.45575,0.5288,0.5101,0.51945,0.51945,0.45575,Chad Ramey,Push,
Kevin Roy,Max Homa,Yellow,Purple,Moderate,Closing,0.4465,0.465,0.45575,0.5288,0.4803,0.50455,0.50455,0.45575,Max Homa,Max Homa,True
Lee Hodges,Steven Fisk,Yellow,Yellow,Moderate,Closing,0.4465,0.465,0.45575,0.4465,0.465,0.45575,0.45575,0.45575,TIE,Steven Fisk,
Sudarshan Yellamaraju,Adrien Dumont De Chassart,Yellow,Yellow,Moderate,Closing,0.4465,0.465,0.45575,0.4465,0.465,0.45575,0.45575,0.45575,TIE,Sudarshan Yellamaraju,
Thorbjorn Olesen,Kristoffer Reitan,Blue,Orange,Moderate,Closing,0.4587,0.5379999999999999,0.49834999999999996,0.5876,0.6089,0.59825,0.59825,0.49834999999999996,Kristoffer Reitan,Kristoffer Reitan,True
Mark Hubbard,Matti Schmid,Blue,Yellow,Moderate,Closing,0.4587,0.5379999999999999,0.49834999999999996,0.4487,0.4242,0.43645,0.49834999999999996,0.43645,Mark Hubbard,Matti Schmid,False
Aaron Rai,Keith Mitchell,Yellow,Yellow,Moderate,Closing,0.4465,0.465,0.45575,0.4465,0.465,0.45575,0.45575,0.45575,TIE,Keith Mitchell,
Takumi Kanaya,William Mouw,Yellow,Yellow,Moderate,Closing,0.4465,0.465,0.45575,0.4465,0.465,0.45575,0.45575,0.45575,TIE,William Mouw,
Zecheng Dou,Beau Hossler,Blue,Blue,Moderate,Closing,0.4587,0.5379999999999999,0.49834999999999996,0.4593,0.3664,0.41285,0.49834999999999996,0.41285,Zecheng Dou,Zecheng Dou,True
Patton Kizzire,A.J. Ewart,Blue,Yellow,Moderate,Closing,0.4593,0.3664,0.41285,0.4465,0.465,0.45575,0.45575,0.41285,A.J. Ewart,Patton Kizzire,False
Joel Dahmen,Ricky Castillo,Blue,Green,Moderate,Closing,0.4587,0.5379999999999999,0.49834999999999996,0.5025999999999999,0.43329999999999996,0.46795,0.49834999999999996,0.46795,Joel Dahmen,Push,
Nico Echavarria,Shane Lowry,Yellow,Yellow,Moderate,Closing,0.4465,0.4242,0.43535,0.4465,0.4242,0.43535,0.43535,0.43535,TIE,Nico Echavarria,
Ricky Castillo,Danny Walker,Blue,Yellow,Moderate,Closing,0.4593,0.5379999999999999,0.4986499999999999,0.4487,0.4242,0.43645,0.4986499999999999,0.43645,Ricky Castillo,Danny Walker,False
Steven Fisk,Kristoffer Reitan,Yellow,Yellow,Moderate,Closing,0.4487,0.4242,0.43645,0.4465,0.465,0.45575,0.45575,0.43645,Kristoffer Reitan,Steven Fisk,False
Rico Hoey,Daniel Berger,Blue,Green,Moderate,Closing,0.4593,0.5379999999999999,0.4986499999999999,0.4744,0.526,0.5002,0.5002,0.4986499999999999,Daniel Berger,Rico Hoey,False
Tony Finau,Seamus Power,Yellow,Yellow,Moderate,Closing,0.4487,0.465,0.45685,0.4465,0.4242,0.43535,0.45685,0.43535,Tony Finau,Push,
Hideki Matsuyama,Michael Brennan,Yellow,Yellow,Moderate,Closing,0.4465,0.465,0.45575,0.4487,0.4242,0.43645,0.45575,0.43645,Hideki Matsuyama,Hideki Matsuyama,True
Rickie Fowler,Jordan Spieth,Blue,Yellow,Moderate,Closing,0.4593,0.5379999999999999,0.4986499999999999,0.4487,0.4242,0.43645,0.4986499999999999,0.43645,Rickie Fowler,Jordan Spieth,False
Nico Echavarria,Rory McIlroy,Blue,Yellow,Moderate,Closing,0.4593,0.3664,0.41285,0.4465,0.465,0.45575,0.45575,0.41285,Rory McIlroy,Rory McIlroy,True
