player_id,player_name,condition,round_type,events,avg_score,win_rate,good_count,bad_count
1149,Ryan Gerard,Calm,Survival,26,-0.722,0.423,11.0,5.0
1149,Ryan Gerard,Calm,Closing,25,-0.138,0.28,7.0,5.0
1149,Ryan Gerard,Moderate,Survival,20,0.391,0.25,5.0,6.0
1149,Ryan Gerard,Moderate,Open,20,-1.142,0.45,9.0,1.0
1149,Ryan Gerard,Calm,REMOVE,16,2.633,0.25,4.0,9.0
1149,Ryan Gerard,Moderate,Closing,13,0.04,0.385,5.0,5.0
1149,Ryan Gerard,Moderate,Positioning,12,-0.273,0.25,3.0,4.0
1149,Ryan Gerard,Calm,Mixed,4,-0.935,0.5,2.0,1.0
1149,Ryan Gerard,Moderate,REMOVE,3,-0.227,0.333,1.0,0.0
1149,Ryan Gerard,Calm,Elimination,2,-1.305,0.5,1.0,0.0
1149,Ryan Gerard,Tough,Open,1,1.11,0.0,0.0,0.0
1149,Ryan Gerard,Tough,Closing,1,5.15,0.0,0.0,1.0
1149,Ryan Gerard,Tough,Positioning,1,0.12,0.0,0.0,0.0
1149,Ryan Gerard,Tough,Survival,1,-5.96,1.0,1.0,0.0
1532,Ryan Hall,Calm,REMOVE,4,1.455,0.25,1.0,2.0
1532,Ryan Hall,Moderate,Open,2,1.82,0.0,0.0,1.0
1532,Ryan Hall,Calm,Open,2,1.025,0.0,0.0,1.0
1532,Ryan Hall,Calm,Survival,2,0.155,0.5,1.0,1.0
1532,Ryan Hall,Calm,Mixed,1,5.69,0.0,0.0,1.0
1532,Ryan Hall,Calm,Positioning,1,-2.04,1.0,1.0,0.0
1532,Ryan Hall,Moderate,Survival,1,2.08,0.0,0.0,1.0
1532,Ryan Hall,Calm,Closing,1,-3.24,1.0,1.0,0.0
2392,Ryan Lenahan,Calm,Open,1,3.43,0.0,0.0,1.0
2392,Ryan Lenahan,Calm,Survival,1,5.38,0.0,0.0,1.0
1286,Ryan McCormick,Calm,Open,18,-0.273,0.333,6.0,5.0
1286,Ryan McCormick,Calm,Survival,11,2.874,0.091,1.0,6.0
1286,Ryan McCormick,Moderate,Survival,10,2.529,0.1,1.0,5.0
1286,Ryan McCormick,Calm,Positioning,6,0.707,0.0,0.0,1.0
1286,Ryan McCormick,Calm,Closing,6,0.16,0.0,0.0,2.0
1286,Ryan McCormick,Calm,REMOVE,6,-1.375,0.5,3.0,1.0
1286,Ryan McCormick,Moderate,Closing,4,-1.485,0.25,1.0,0.0
1286,Ryan McCormick,Moderate,Open,4,-0.672,0.25,1.0,0.0
1286,Ryan McCormick,Moderate,Positioning,3,2.77,0.0,0.0,1.0
1286,Ryan McCormick,Tough,Open,2,3.215,0.0,0.0,1.0
1286,Ryan McCormick,Calm,Mixed,2,-1.685,0.5,1.0,0.0
1286,Ryan McCormick,Tough,Survival,1,2.23,0.0,0.0,1.0
1286,Ryan McCormick,Tough,Positioning,1,0.52,0.0,0.0,0.0
1286,Ryan McCormick,Moderate,REMOVE,1,6.08,0.0,0.0,1.0
1155,Ryan Moore,Calm,Open,37,0.1,0.351,13.0,9.0
1155,Ryan Moore,Calm,Survival,30,-1.277,0.3,9.0,2.0
1155,Ryan Moore,Moderate,Survival,29,0.821,0.207,6.0,9.0
1155,Ryan Moore,Moderate,Open,26,0.054,0.115,3.0,3.0
1155,Ryan Moore,Calm,Closing,22,0.478,0.182,4.0,6.0
1155,Ryan Moore,Calm,Positioning,16,0.634,0.25,4.0,6.0
1155,Ryan Moore,Moderate,Positioning,10,-0.325,0.1,1.0,1.0
1155,Ryan Moore,Calm,REMOVE,7,-0.709,0.286,2.0,3.0
1155,Ryan Moore,Moderate,Closing,6,-0.693,0.167,1.0,0.0
1155,Ryan Moore,Calm,Mixed,5,2.456,0.0,0.0,2.0
1155,Ryan Moore,Tough,Open,3,-1.487,0.333,1.0,0.0
1155,Ryan Moore,Tough,Positioning,3,-1.593,0.333,1.0,0.0
1155,Ryan Moore,Tough,Closing,3,1.83,0.333,1.0,1.0
1155,Ryan Moore,Moderate,REMOVE,2,3.17,0.0,0.0,1.0
1155,Ryan Moore,Moderate,Mixed,1,-1.76,0.0,0.0,0.0
1155,Ryan Moore,Tough,Survival,1,-2.77,1.0,1.0,0.0
1128,Ryan Palmer,Calm,Open,49,0.513,0.184,9.0,16.0
1128,Ryan Palmer,Calm,Survival,39,0.761,0.154,6.0,14.0
1128,Ryan Palmer,Moderate,Open,35,1.066,0.171,6.0,11.0
1128,Ryan Palmer,Moderate,Survival,34,0.487,0.265,9.0,13.0
1128,Ryan Palmer,Calm,Closing,18,1.602,0.222,4.0,7.0
1128,Ryan Palmer,Calm,Positioning,18,0.501,0.278,5.0,4.0
1128,Ryan Palmer,Moderate,Closing,12,-0.193,0.167,2.0,1.0
1128,Ryan Palmer,Moderate,Positioning,11,-0.169,0.273,3.0,2.0
1128,Ryan Palmer,Calm,REMOVE,10,-0.254,0.1,1.0,1.0
1128,Ryan Palmer,Calm,Mixed,6,1.62,0.333,2.0,2.0
1128,Ryan Palmer,Tough,Positioning,2,4.35,0.0,0.0,1.0
1128,Ryan Palmer,Tough,Survival,2,1.695,0.0,0.0,1.0
1128,Ryan Palmer,Moderate,Mixed,1,-0.76,0.0,0.0,0.0
1128,Ryan Palmer,Moderate,REMOVE,1,0.46,0.0,0.0,0.0
1128,Ryan Palmer,Calm,Elimination,1,1.94,0.0,0.0,0.0
1128,Ryan Palmer,Tough,Closing,1,3.59,0.0,0.0,1.0
2298,Ryan Peake,Moderate,Survival,1,0.57,0.0,0.0,0.0
2298,Ryan Peake,Moderate,Open,1,3.86,0.0,0.0,1.0
2297,Ryan Ruffels,Calm,Open,1,7.87,0.0,0.0,1.0
2297,Ryan Ruffels,Calm,Survival,1,1.43,0.0,0.0,0.0
1859,Ryan Sullivan,Calm,REMOVE,3,-1.497,0.333,1.0,0.0
1859,Ryan Sullivan,Moderate,REMOVE,1,0.08,0.0,0.0,0.0
2306,Ryan Vermeer,Moderate,Survival,1,3.29,0.0,0.0,1.0
2306,Ryan Vermeer,Moderate,Open,1,2.17,0.0,0.0,1.0
1999,Ryan van Velzen,Calm,Open,1,2.43,0.0,0.0,1.0
1999,Ryan van Velzen,Moderate,Open,1,5.55,0.0,0.0,1.0
1999,Ryan van Velzen,Moderate,Survival,1,2.97,0.0,0.0,1.0
1999,Ryan van Velzen,Calm,Survival,1,-0.62,0.0,0.0,0.0
1739,Ryggs Johnston,Moderate,Open,1,0.86,0.0,0.0,0.0
1739,Ryggs Johnston,Calm,Open,1,1.71,0.0,0.0,0.0
1739,Ryggs Johnston,Calm,Positioning,1,4.03,0.0,0.0,1.0
1739,Ryggs Johnston,Moderate,Survival,1,-6.43,1.0,1.0,0.0
1739,Ryggs Johnston,Calm,Closing,1,4.11,0.0,0.0,1.0
1739,Ryggs Johnston,Calm,Survival,1,4.83,0.0,0.0,1.0
1130,Ryo Hisatsune,Calm,Open,42,-1.137,0.381,16.0,5.0
1130,Ryo Hisatsune,Calm,Survival,36,-0.776,0.278,10.0,6.0
1130,Ryo Hisatsune,Calm,Closing,30,-0.379,0.267,8.0,3.0
1130,Ryo Hisatsune,Calm,Positioning,28,-0.369,0.179,5.0,5.0
1130,Ryo Hisatsune,Moderate,Open,21,0.235,0.19,4.0,6.0
1130,Ryo Hisatsune,Moderate,Survival,19,0.063,0.368,7.0,4.0
1130,Ryo Hisatsune,Moderate,Closing,14,-0.784,0.357,5.0,0.0
1130,Ryo Hisatsune,Calm,REMOVE,11,1.243,0.091,1.0,2.0
1130,Ryo Hisatsune,Moderate,Positioning,11,0.486,0.182,2.0,2.0
1130,Ryo Hisatsune,Calm,Mixed,6,-0.518,0.5,3.0,2.0
1130,Ryo Hisatsune,Tough,Open,5,1.244,0.0,0.0,3.0
1130,Ryo Hisatsune,Tough,Survival,4,-1.005,0.0,0.0,0.0
1130,Ryo Hisatsune,Tough,Positioning,4,-0.555,0.25,1.0,0.0
1130,Ryo Hisatsune,Tough,Closing,2,1.59,0.5,1.0,1.0
1130,Ryo Hisatsune,Moderate,REMOVE,1,-4.2,1.0,1.0,0.0
1428,Ryo Ishikawa,Calm,Positioning,4,2.355,0.0,0.0,2.0
1428,Ryo Ishikawa,Calm,Open,4,-0.445,0.25,1.0,1.0
1428,Ryo Ishikawa,Calm,Survival,4,0.433,0.0,0.0,1.0
1428,Ryo Ishikawa,Calm,Closing,3,-0.19,0.333,1.0,0.0
1428,Ryo Ishikawa,Calm,REMOVE,3,-1.497,0.0,0.0,0.0
1428,Ryo Ishikawa,Moderate,Open,2,-0.055,0.5,1.0,0.0
1428,Ryo Ishikawa,Moderate,REMOVE,1,-0.92,0.0,0.0,0.0
1428,Ryo Ishikawa,Tough,Survival,1,-3.45,1.0,1.0,0.0
1428,Ryo Ishikawa,Moderate,Survival,1,0.63,0.0,0.0,0.0
1428,Ryo Ishikawa,Moderate,Closing,1,4.57,0.0,0.0,1.0
1652,Ryosuke Kinoshita,Moderate,Survival,2,1.63,0.0,0.0,1.0
1652,Ryosuke Kinoshita,Moderate,Open,2,3.86,0.0,0.0,1.0
1652,Ryosuke Kinoshita,Calm,Positioning,1,0.22,0.0,0.0,0.0
1652,Ryosuke Kinoshita,Moderate,Closing,1,-0.43,0.0,0.0,0.0
1652,Ryosuke Kinoshita,Calm,Survival,1,0.32,0.0,0.0,0.0
1652,Ryosuke Kinoshita,Calm,Open,1,-3.13,1.0,1.0,0.0
1583,Ryuji Imada,Moderate,Survival,3,3.4,0.0,0.0,3.0
1583,Ryuji Imada,Moderate,Open,3,1.54,0.0,0.0,1.0
1583,Ryuji Imada,Calm,Open,2,7.12,0.0,0.0,2.0
1583,Ryuji Imada,Calm,Survival,1,4.88,0.0,0.0,1.0
1583,Ryuji Imada,Calm,REMOVE,1,5.56,0.0,0.0,1.0
1583,Ryuji Imada,Calm,Mixed,1,6.77,0.0,0.0,1.0
1678,Ryutaro Nagano,Calm,Positioning,2,-2.19,0.5,1.0,0.0
1678,Ryutaro Nagano,Calm,Closing,2,0.075,0.5,1.0,1.0
1678,Ryutaro Nagano,Tough,Survival,1,2.55,0.0,0.0,1.0
1678,Ryutaro Nagano,Moderate,Open,1,-1.06,0.0,0.0,0.0
1678,Ryutaro Nagano,Calm,Survival,1,-6.3,1.0,1.0,0.0
1678,Ryutaro Nagano,Calm,Open,1,-2.09,1.0,1.0,0.0
1113,S.H. Kim,Calm,Open,49,-0.586,0.388,19.0,11.0
1113,S.H. Kim,Calm,Positioning,33,0.424,0.212,7.0,7.0
1113,S.H. Kim,Calm,Survival,33,0.255,0.121,4.0,7.0
1113,S.H. Kim,Calm,Closing,31,0.157,0.194,6.0,7.0
1113,S.H. Kim,Moderate,Survival,29,-0.761,0.241,7.0,5.0
1113,S.H. Kim,Moderate,Open,24,-0.894,0.333,8.0,3.0
1113,S.H. Kim,Moderate,Closing,15,0.101,0.333,5.0,2.0
1113,S.H. Kim,Calm,REMOVE,10,2.141,0.1,1.0,4.0
1113,S.H. Kim,Moderate,Positioning,10,0.507,0.1,1.0,2.0
1113,S.H. Kim,Calm,Mixed,7,1.654,0.286,2.0,2.0
1113,S.H. Kim,Tough,Positioning,5,1.152,0.0,0.0,2.0
1113,S.H. Kim,Tough,Survival,4,-0.742,0.0,0.0,1.0
1113,S.H. Kim,Tough,Open,4,-1.03,0.25,1.0,0.0
1113,S.H. Kim,Tough,Closing,3,1.83,0.0,0.0,1.0
1113,S.H. Kim,Moderate,REMOVE,1,-0.54,0.0,0.0,0.0
1113,S.H. Kim,Moderate,Mixed,1,-0.76,0.0,0.0,0.0
1582,S.T. Lee,Calm,Mixed,2,2.315,0.0,0.0,1.0
1582,S.T. Lee,Moderate,Open,2,-0.83,0.0,0.0,0.0
1582,S.T. Lee,Calm,Open,2,1.965,0.0,0.0,1.0
1582,S.T. Lee,Tough,Survival,1,4.04,0.0,0.0,1.0
1582,S.T. Lee,Calm,Closing,1,-1.71,0.0,0.0,0.0
1582,S.T. Lee,Calm,Survival,1,0.27,0.0,0.0,0.0
1582,S.T. Lee,Calm,Positioning,1,1.23,0.0,0.0,0.0
1582,S.T. Lee,Calm,REMOVE,1,5.01,0.0,0.0,1.0
1179,S.Y. Noh,Calm,Open,27,0.17,0.148,4.0,4.0
1179,S.Y. Noh,Moderate,Survival,24,0.187,0.208,5.0,6.0
1179,S.Y. Noh,Moderate,Open,21,-1.303,0.143,3.0,0.0
1179,S.Y. Noh,Calm,Closing,20,1.081,0.1,2.0,6.0
1179,S.Y. Noh,Calm,REMOVE,20,1.203,0.3,6.0,6.0
1179,S.Y. Noh,Calm,Survival,18,1.028,0.278,5.0,7.0
1179,S.Y. Noh,Calm,Positioning,17,0.592,0.059,1.0,5.0
1179,S.Y. Noh,Moderate,Closing,10,0.372,0.1,1.0,2.0
1179,S.Y. Noh,Moderate,Positioning,9,0.81,0.111,1.0,2.0
1179,S.Y. Noh,Calm,Mixed,5,1.006,0.2,1.0,1.0
1179,S.Y. Noh,Moderate,REMOVE,3,0.14,0.0,0.0,0.0
1179,S.Y. Noh,Tough,Positioning,3,0.383,0.333,1.0,1.0
1179,S.Y. Noh,Tough,Closing,2,3.87,0.0,0.0,2.0
1179,S.Y. Noh,Moderate,Mixed,1,0.24,0.0,0.0,0.0
1179,S.Y. Noh,Tough,Open,1,-0.83,0.0,0.0,0.0
1624,Sadom Kaewkanjana,Moderate,Survival,4,0.78,0.25,1.0,2.0
1624,Sadom Kaewkanjana,Moderate,Open,3,-1.807,0.667,2.0,1.0
1624,Sadom Kaewkanjana,Moderate,Positioning,1,2.66,0.0,0.0,1.0
1624,Sadom Kaewkanjana,Calm,Open,1,3.43,0.0,0.0,1.0
1624,Sadom Kaewkanjana,Calm,Closing,1,-4.67,1.0,1.0,0.0
1005,Sahith Theegala,Calm,Open,59,-0.599,0.39,23.0,13.0
1005,Sahith Theegala,Calm,Positioning,57,0.13,0.211,12.0,11.0
1005,Sahith Theegala,Calm,Closing,54,-0.443,0.259,14.0,10.0
1005,Sahith Theegala,Moderate,Open,48,-0.134,0.333,16.0,12.0
1005,Sahith Theegala,Calm,Survival,41,-2.047,0.488,20.0,3.0
1005,Sahith Theegala,Moderate,Survival,36,-1.05,0.361,13.0,5.0
1005,Sahith Theegala,Moderate,Positioning,26,-0.728,0.269,7.0,3.0
1005,Sahith Theegala,Moderate,Closing,24,0.948,0.208,5.0,8.0
1005,Sahith Theegala,Calm,REMOVE,20,0.041,0.2,4.0,6.0
1005,Sahith Theegala,Calm,Mixed,9,-2.773,0.667,6.0,0.0
1005,Sahith Theegala,Moderate,REMOVE,6,-0.757,0.333,2.0,0.0
1005,Sahith Theegala,Calm,Elimination,6,-0.305,0.5,3.0,1.0
1005,Sahith Theegala,Tough,Survival,5,-0.766,0.4,2.0,1.0
1005,Sahith Theegala,Tough,Open,4,-1.468,0.25,1.0,0.0
1005,Sahith Theegala,Tough,Positioning,3,0.83,0.0,0.0,1.0
1005,Sahith Theegala,Tough,Closing,3,-1.753,0.333,1.0,0.0
1445,Sam Bairstow,Calm,REMOVE,5,1.47,0.2,1.0,2.0
1445,Sam Bairstow,Calm,Survival,4,-3.355,0.75,3.0,0.0
1445,Sam Bairstow,Calm,Open,4,4.56,0.0,0.0,2.0
1445,Sam Bairstow,Calm,Closing,3,0.17,0.0,0.0,0.0
1445,Sam Bairstow,Calm,Positioning,2,-1.86,0.5,1.0,1.0
1445,Sam Bairstow,Moderate,Positioning,1,7.66,0.0,0.0,1.0
1445,Sam Bairstow,Moderate,Open,1,-1.45,0.0,0.0,0.0
1445,Sam Bairstow,Moderate,Survival,1,-1.03,0.0,0.0,0.0
1341,Sam Bennett,Calm,Open,10,-2.727,0.5,5.0,0.0
1341,Sam Bennett,Moderate,Survival,8,0.308,0.125,1.0,2.0
1341,Sam Bennett,Calm,Positioning,6,0.772,0.333,2.0,2.0
1341,Sam Bennett,Calm,REMOVE,6,-1.325,0.5,3.0,1.0
1341,Sam Bennett,Calm,Survival,6,2.163,0.167,1.0,2.0
1341,Sam Bennett,Calm,Closing,6,2.585,0.0,0.0,3.0
1341,Sam Bennett,Moderate,Open,4,-1.437,0.25,1.0,0.0
1341,Sam Bennett,Moderate,Positioning,2,2.845,0.0,0.0,1.0
1341,Sam Bennett,Moderate,Closing,2,0.01,0.0,0.0,0.0
1341,Sam Bennett,Tough,Positioning,1,3.3,0.0,0.0,1.0
1341,Sam Bennett,Tough,Closing,1,1.0,0.0,0.0,0.0
1044,Sam Burns,Calm,Open,56,-1.038,0.357,20.0,6.0
1044,Sam Burns,Calm,Positioning,42,-1.14,0.381,16.0,5.0
1044,Sam Burns,Calm,REMOVE,37,-0.274,0.243,9.0,6.0
1044,Sam Burns,Calm,Closing,34,-0.845,0.412,14.0,6.0
1044,Sam Burns,Moderate,Open,34,-0.906,0.265,9.0,5.0
1044,Sam Burns,Moderate,Survival,31,-1.073,0.452,14.0,6.0
1044,Sam Burns,Calm,Survival,31,-0.604,0.226,7.0,4.0
1044,Sam Burns,Moderate,Closing,25,-0.609,0.4,10.0,7.0
1044,Sam Burns,Moderate,Positioning,21,-0.984,0.333,7.0,1.0
1044,Sam Burns,Moderate,REMOVE,13,-0.319,0.154,2.0,2.0
1044,Sam Burns,Calm,Elimination,8,-1.305,0.375,3.0,0.0
1044,Sam Burns,Calm,Mixed,5,-1.71,0.6,3.0,1.0
1044,Sam Burns,Tough,Open,4,0.032,0.5,2.0,1.0
1044,Sam Burns,Tough,Survival,3,-0.45,0.333,1.0,1.0
1044,Sam Burns,Tough,Positioning,2,2.56,0.0,0.0,1.0
1044,Sam Burns,Tough,Closing,1,-1.0,0.0,0.0,0.0
1529,Sam Choi,Calm,REMOVE,5,1.46,0.2,1.0,2.0
1529,Sam Choi,Moderate,Survival,2,-0.015,0.5,1.0,0.0
1529,Sam Choi,Calm,Open,2,-1.85,0.5,1.0,0.0
1529,Sam Choi,Moderate,REMOVE,1,1.08,0.0,0.0,0.0
1529,Sam Choi,Moderate,Closing,1,5.58,0.0,0.0,1.0
1529,Sam Choi,Moderate,Positioning,1,-1.03,0.0,0.0,0.0
1529,Sam Choi,Moderate,Open,1,-0.4,0.0,0.0,0.0
1529,Sam Choi,Calm,Survival,1,2.47,0.0,0.0,1.0
1687,Sam Horsfield,Moderate,Survival,4,2.06,0.0,0.0,2.0
1687,Sam Horsfield,Moderate,Open,4,1.375,0.0,0.0,1.0
2248,Sam Hutsby,Moderate,Survival,1,6.97,0.0,0.0,1.0
2248,Sam Hutsby,Moderate,Open,1,0.55,0.0,0.0,0.0
2087,Sam Jones,Calm,Open,1,3.71,0.0,0.0,1.0
2087,Sam Jones,Calm,Survival,1,2.35,0.0,0.0,1.0
2326,Sam Murphy,Calm,Survival,1,3.71,0.0,0.0,1.0
2326,Sam Murphy,Calm,Open,1,2.67,0.0,0.0,1.0
1020,Sam Ryder,Calm,Open,69,-0.326,0.29,20.0,12.0
1020,Sam Ryder,Calm,Survival,56,-0.213,0.196,11.0,10.0
1020,Sam Ryder,Calm,Positioning,47,0.229,0.128,6.0,9.0
1020,Sam Ryder,Calm,Closing,44,0.486,0.159,7.0,11.0
1020,Sam Ryder,Moderate,Open,42,-0.502,0.31,13.0,8.0
1020,Sam Ryder,Moderate,Survival,41,-0.199,0.244,10.0,7.0
1020,Sam Ryder,Moderate,Closing,18,-0.769,0.278,5.0,4.0
1020,Sam Ryder,Calm,REMOVE,16,1.099,0.188,3.0,7.0
1020,Sam Ryder,Moderate,Positioning,12,-0.033,0.25,3.0,2.0
1020,Sam Ryder,Calm,Mixed,10,-1.785,0.5,5.0,0.0
1020,Sam Ryder,Tough,Survival,4,0.038,0.0,0.0,1.0
1020,Sam Ryder,Tough,Positioning,4,2.41,0.25,1.0,2.0
1020,Sam Ryder,Tough,Open,4,-0.28,0.0,0.0,0.0
1020,Sam Ryder,Moderate,REMOVE,3,0.787,0.0,0.0,0.0
1020,Sam Ryder,Calm,Elimination,2,0.94,0.0,0.0,1.0
1020,Sam Ryder,Tough,Closing,2,-2.13,0.5,1.0,0.0
2047,Sam Saunders,Calm,REMOVE,3,0.503,0.0,0.0,1.0
1031,Sam Stevens,Calm,Open,61,-0.126,0.23,14.0,12.0
1031,Sam Stevens,Calm,Closing,46,0.088,0.283,13.0,9.0
1031,Sam Stevens,Calm,Positioning,44,0.065,0.205,9.0,9.0
1031,Sam Stevens,Calm,Survival,42,-1.108,0.405,17.0,6.0
1031,Sam Stevens,Moderate,Open,38,-0.498,0.342,13.0,6.0
1031,Sam Stevens,Moderate,Survival,37,-1.193,0.27,10.0,3.0
1031,Sam Stevens,Moderate,Closing,25,0.049,0.24,6.0,7.0
1031,Sam Stevens,Moderate,Positioning,23,-0.479,0.217,5.0,3.0
1031,Sam Stevens,Calm,REMOVE,14,1.452,0.143,2.0,4.0
1031,Sam Stevens,Calm,Mixed,8,-1.81,0.5,4.0,0.0
1031,Sam Stevens,Tough,Survival,5,0.038,0.0,0.0,1.0
1031,Sam Stevens,Moderate,REMOVE,5,0.236,0.2,1.0,1.0
1031,Sam Stevens,Tough,Positioning,4,-0.388,0.25,1.0,0.0
1031,Sam Stevens,Tough,Open,4,-0.088,0.25,1.0,1.0
1031,Sam Stevens,Calm,Elimination,3,0.11,0.333,1.0,0.0
1031,Sam Stevens,Tough,Closing,2,0.37,0.0,0.0,0.0
1031,Sam Stevens,Moderate,Mixed,1,4.24,0.0,0.0,1.0
1178,Sami Välimäki,Calm,Open,39,-0.536,0.359,14.0,8.0
1178,Sami Välimäki,Calm,Survival,29,-0.128,0.276,8.0,4.0
1178,Sami Välimäki,Calm,Closing,20,-0.55,0.25,5.0,5.0
1178,Sami Välimäki,Calm,Positioning,20,0.007,0.35,7.0,4.0
1178,Sami Välimäki,Moderate,Survival,17,0.579,0.235,4.0,7.0
1178,Sami Välimäki,Moderate,Open,17,-0.031,0.235,4.0,4.0
1178,Sami Välimäki,Moderate,Closing,10,-0.23,0.4,4.0,3.0
1178,Sami Välimäki,Moderate,Positioning,9,1.427,0.222,2.0,3.0
1178,Sami Välimäki,Calm,Mixed,6,0.315,0.167,1.0,1.0
1178,Sami Välimäki,Tough,Positioning,3,-2.727,0.667,2.0,0.0
1178,Sami Välimäki,Calm,REMOVE,3,3.01,0.0,0.0,1.0
1178,Sami Välimäki,Tough,Survival,3,0.2,0.0,0.0,0.0
1178,Sami Välimäki,Tough,Closing,2,0.87,0.0,0.0,0.0
1178,Sami Välimäki,Tough,Open,2,-0.89,0.0,0.0,0.0
1178,Sami Välimäki,Moderate,REMOVE,1,-2.2,1.0,1.0,0.0
2074,Sampson Zheng,Moderate,Open,1,3.86,0.0,0.0,1.0
2074,Sampson Zheng,Moderate,Survival,1,0.57,0.0,0.0,0.0
2212,Samuel Anderson,Tough,Survival,1,4.16,0.0,0.0,1.0
2212,Samuel Anderson,Moderate,Open,1,4.66,0.0,0.0,1.0
2257,Samuel Saunders,Moderate,Open,1,2.93,0.0,0.0,1.0
2257,Samuel Saunders,Moderate,Survival,1,4.79,0.0,0.0,1.0
2004,Sandy Lyle,Moderate,Survival,2,5.61,0.0,0.0,2.0
2004,Sandy Lyle,Calm,Open,1,8.19,0.0,0.0,1.0
2004,Sandy Lyle,Moderate,Open,1,8.17,0.0,0.0,1.0
2327,Sangha Park,Calm,Open,1,1.22,0.0,0.0,0.0
2327,Sangha Park,Calm,Survival,1,1.96,0.0,0.0,0.0
1858,Sanghun Shin,Calm,REMOVE,1,3.33,0.0,0.0,1.0
1858,Sanghun Shin,Calm,Positioning,1,5.77,0.0,0.0,1.0
1858,Sanghun Shin,Calm,Open,1,7.77,0.0,0.0,1.0
1858,Sanghun Shin,Calm,Closing,1,2.27,0.0,0.0,1.0
1740,Sanghyun Park,Calm,Open,2,-0.76,0.0,0.0,0.0
1740,Sanghyun Park,Calm,Closing,1,0.27,0.0,0.0,0.0
1740,Sanghyun Park,Calm,Survival,1,3.83,0.0,0.0,1.0
1740,Sanghyun Park,Calm,Positioning,1,0.77,0.0,0.0,0.0
1740,Sanghyun Park,Calm,REMOVE,1,2.33,0.0,0.0,1.0
1349,Sangmoon Bae,Moderate,Survival,9,1.023,0.222,2.0,4.0
1349,Sangmoon Bae,Calm,Open,9,0.407,0.222,2.0,3.0
1349,Sangmoon Bae,Moderate,Open,8,-0.448,0.25,2.0,2.0
1349,Sangmoon Bae,Calm,Survival,7,2.079,0.143,1.0,3.0
1349,Sangmoon Bae,Moderate,Closing,3,1.473,0.0,0.0,1.0
1349,Sangmoon Bae,Calm,Closing,3,2.28,0.0,0.0,2.0
1349,Sangmoon Bae,Calm,REMOVE,3,0.93,0.333,1.0,1.0
1349,Sangmoon Bae,Calm,Positioning,3,0.777,0.333,1.0,1.0
1349,Sangmoon Bae,Moderate,Positioning,3,3.76,0.0,0.0,2.0
1349,Sangmoon Bae,Calm,Mixed,1,1.77,0.0,0.0,0.0
1480,Santiago Tarrio,Calm,REMOVE,7,-1.893,0.571,4.0,2.0
1480,Santiago Tarrio,Calm,Open,3,0.117,0.0,0.0,0.0
1480,Santiago Tarrio,Moderate,Survival,2,-0.65,0.5,1.0,0.0
1480,Santiago Tarrio,Calm,Survival,2,0.355,0.0,0.0,0.0
1480,Santiago Tarrio,Calm,Closing,1,4.17,0.0,0.0,1.0
1480,Santiago Tarrio,Moderate,Positioning,1,1.09,0.0,0.0,0.0
1480,Santiago Tarrio,Moderate,Open,1,3.17,0.0,0.0,1.0
1431,Santiago de la Fuente,Calm,Open,7,1.571,0.286,2.0,3.0
1431,Santiago de la Fuente,Calm,Survival,6,1.523,0.0,0.0,1.0
1431,Santiago de la Fuente,Calm,Closing,3,0.29,0.0,0.0,0.0
1431,Santiago de la Fuente,Moderate,Survival,3,5.863,0.0,0.0,3.0
1431,Santiago de la Fuente,Calm,Positioning,3,0.61,0.333,1.0,1.0
1431,Santiago de la Fuente,Tough,Open,1,2.57,0.0,0.0,1.0
1431,Santiago de la Fuente,Moderate,Open,1,4.55,0.0,0.0,1.0
1220,Satoshi Kodaira,Calm,Open,20,0.314,0.4,8.0,7.0
1220,Satoshi Kodaira,Calm,Survival,19,-0.049,0.368,7.0,7.0
1220,Satoshi Kodaira,Moderate,Open,18,0.204,0.167,3.0,5.0
1220,Satoshi Kodaira,Calm,Closing,15,1.162,0.133,2.0,7.0
1220,Satoshi Kodaira,Calm,Positioning,15,-0.031,0.2,3.0,2.0
1220,Satoshi Kodaira,Moderate,Survival,14,-0.109,0.214,3.0,2.0
1220,Satoshi Kodaira,Calm,REMOVE,8,-2.173,0.5,4.0,1.0
1220,Satoshi Kodaira,Moderate,Closing,6,1.308,0.0,0.0,2.0
1220,Satoshi Kodaira,Moderate,Positioning,5,0.864,0.2,1.0,1.0
1220,Satoshi Kodaira,Calm,Mixed,3,-0.533,0.333,1.0,1.0
1220,Satoshi Kodaira,Moderate,Mixed,1,-2.76,1.0,1.0,0.0
1220,Satoshi Kodaira,Tough,Closing,1,-3.85,1.0,1.0,0.0
1220,Satoshi Kodaira,Moderate,REMOVE,1,5.46,0.0,0.0,1.0
1220,Satoshi Kodaira,Tough,Survival,1,-4.45,1.0,1.0,0.0
1281,Scott Brown,Moderate,Open,13,0.479,0.077,1.0,4.0
1281,Scott Brown,Calm,Open,13,0.328,0.077,1.0,1.0
1281,Scott Brown,Moderate,Survival,12,0.03,0.083,1.0,2.0
1281,Scott Brown,Calm,Survival,11,1.255,0.091,1.0,4.0
1281,Scott Brown,Calm,Closing,7,2.317,0.0,0.0,5.0
1281,Scott Brown,Calm,Positioning,6,1.218,0.333,2.0,3.0
1281,Scott Brown,Moderate,Positioning,4,-2.037,0.5,2.0,1.0
1281,Scott Brown,Moderate,Closing,4,1.385,0.0,0.0,1.0
